stream_id,@timestamp,event.kind,event.category,event.type,event.action,event.outcome,event.module,event.dataset,event.duration,security.severity,rule.id,rule.name,service.name,trace.id,span.id,user.id,user.name,log.level,error.class,error.message,message,extras
1787622854824-0,2026-08-25T01:54:14.824025974Z,,api,access,GET /home/fluxo,success,,,51000000,,,,code-with-quarkus-pride,c0435951dcf546a08f00b240768daa25,976be679086443f3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622854822-0,2026-08-25T01:54:14.821254184Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,b82c78f077b54bdda1478fadb08791ee,ae72479b4c224a29,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622843205-0,2026-08-25T01:54:03.202062143Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,0eb5a65b36604fbbb28aa0a52813cdd8,378cc7c55a0e40c9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622828207-0,2026-08-25T01:53:48.207172930Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,db36cf31139542edab499271be01a367,3e09ff13b4a74586,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622824804-0,2026-08-25T01:53:44.804106004Z,,api,access,GET /home/kpis,success,,,15000000,,,,code-with-quarkus-pride,3196bce72ba047f3b97dfe07a6912be6,d9bed13ff2064f93,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622824799-0,2026-08-25T01:53:44.797011830Z,,api,access,GET /home/fluxo,success,,,18000000,,,,code-with-quarkus-pride,c8886ad841794101923ccc8ea8723cbe,1d05cfbbebeb4a71,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622813203-0,2026-08-25T01:53:33.202726119Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,d375c76c2da9476a817c981753f01f1a,4677bce1eb0845f2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622798199-0,2026-08-25T01:53:18.199235417Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a91903a8bedf4e7a9ba69b440cf8a5cf,27f1d9cd6b0148d6,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622794804-0,2026-08-25T01:53:14.803881777Z,,api,access,GET /home/kpis,success,,,18000000,,,,code-with-quarkus-pride,f02d975d04974929955c6ea1cec183f2,83103207d2f74c32,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622794803-0,2026-08-25T01:53:14.802403084Z,,api,access,GET /home/fluxo,success,,,27000000,,,,code-with-quarkus-pride,492338fe8a4d4e148335031c89136116,11fe55918e2843e2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622783207-0,2026-08-25T01:53:03.205589047Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,193334b44b4f4750957b0c7cc3c34205,bfc2b85defde459b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622768201-0,2026-08-25T01:52:48.201204353Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2beba1fed8474702973c204204eb4a2f,efe3cc10ce41420b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622764791-0,2026-08-25T01:52:44.791327932Z,,api,access,GET /home/kpis,success,,,9000000,,,,code-with-quarkus-pride,57ee42063efa4fcdae948f8e0c55cc7f,f68cf08ba21c4a32,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622764790-0,2026-08-25T01:52:44.789727157Z,,api,access,GET /home/fluxo,success,,,20000000,,,,code-with-quarkus-pride,ae82a92c0b3c498aa0f8c00b322f992d,02dbcc0df6104849,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622753197-0,2026-08-25T01:52:33.196505186Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,e18ef10dee3642e9924afb62ff45e22b,038eae2099984c6c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622738199-0,2026-08-25T01:52:18.198624728Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,c61fc128aabc4c7da5256acf1f4a1130,e4bf9d4d9ad048f1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622734812-0,2026-08-25T01:52:14.811598929Z,,api,access,GET /home/kpis,success,,,29000000,,,,code-with-quarkus-pride,f46ef364d22841c2891604a2abb8a1df,f6f8909b2f694ad5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622734811-0,2026-08-25T01:52:14.807445661Z,,api,access,GET /home/fluxo,success,,,38000000,,,,code-with-quarkus-pride,f868e6d373c649e59b8a4e7c0c58b97b,330ada5f60d14782,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622723206-0,2026-08-25T01:52:03.201550703Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,6c8802acc74c4210bb83cab63ca50a04,d15e44c2ed5b4d1f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622708202-0,2026-08-25T01:51:48.200053011Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,35fdafebac2e425ba8379f2115a6d3cb,1a52c99f7b66497a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622704806-0,2026-08-25T01:51:44.804835438Z,,api,access,GET /home/fluxo,success,,,34000000,,,,code-with-quarkus-pride,8e17f1766e47452cb630117bb6a5357f,bfa9702ea4844130,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622704805-0,2026-08-25T01:51:44.796035328Z,,api,access,GET /home/kpis,success,,,13000000,,,,code-with-quarkus-pride,344099fa2e104681849d7f0039ba3439,6686f8cfd6394c09,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622693196-0,2026-08-25T01:51:33.195989738Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ac60048240d54d86889613ab24a9c308,a3617fcf3dc44b3a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622678197-0,2026-08-25T01:51:18.196678704Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b014eef45b5b40d689a862065b01b7b2,8fd18c07bd8f4e87,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622674846-0,2026-08-25T01:51:14.844391602Z,,api,access,GET /home/fluxo,success,,,31000000,,,,code-with-quarkus-pride,b96991ec47d147ecbdfced50c99b1d1f,659e7cd7aa6d4bd2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622674787-0,2026-08-25T01:51:14.785713965Z,,api,access,GET /home/kpis,success,,,17000000,,,,code-with-quarkus-pride,f1eb32a555ea4fa69b014c2b07a23934,622a4d10c6674524,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622663193-0,2026-08-25T01:51:03.186917997Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,7055a31773924f06b2c796419e1e2681,a6d12817f4644427,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622648183-0,2026-08-25T01:50:48.182639663Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,928433b4cb4c4288b2b0de48a68def1b,5721036782154197,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622644790-0,2026-08-25T01:50:44.789792178Z,,api,access,GET /home/fluxo,success,,,24000000,,,,code-with-quarkus-pride,6e8e8a60036848ec80126e3107adbb93,add886e19e3d4aa2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622644789-0,2026-08-25T01:50:44.788163723Z,,api,access,GET /home/kpis,success,,,13000000,,,,code-with-quarkus-pride,cc0776954c3944249bb52ac8cf32d047,5b7947409d9a4345,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622633196-0,2026-08-25T01:50:33.195930251Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,0183bc2513d84cb39e881624ed748bbe,444b3891e68e4d60,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622618181-0,2026-08-25T01:50:18.179771216Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,28e294e4b97c474984163cacd3ddbdc9,21853345547c4516,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622614824-0,2026-08-25T01:50:14.822057457Z,,api,access,GET /home/fluxo,success,,,32000000,,,,code-with-quarkus-pride,b05138adf19c41a48488a8b040cf852d,0c5eed3ac95b4a63,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622614812-0,2026-08-25T01:50:14.802198564Z,,api,access,GET /home/kpis,success,,,24000000,,,,code-with-quarkus-pride,325ae27d2b104405b19721da10826552,09548dc3c8c64c96,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622603175-0,2026-08-25T01:50:03.172188347Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a172517d59d245aa8a054e852ed3be4d,5c132382243b4108,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622588167-0,2026-08-25T01:49:48.165965762Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,924737fb7dea499cbb18280f2a562500,166b0e67aaf74159,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622584797-0,2026-08-25T01:49:44.794274032Z,,api,access,GET /home/fluxo,success,,,32000000,,,,code-with-quarkus-pride,0906d173a24e4f789557090501892ebf,f35ece5f561546ce,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622584793-0,2026-08-25T01:49:44.790455356Z,,api,access,GET /home/kpis,success,,,16000000,,,,code-with-quarkus-pride,5b274c073a6d46e396ad4017cea77777,a4f82774df0242cc,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622573172-0,2026-08-25T01:49:33.172287691Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ff25ca5e3a45428e98bda9f4f1a012e5,a263313c173149bd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622558169-0,2026-08-25T01:49:18.168189534Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,7b609cc0bf3b48788aeb0c6940e09dba,c7b6890fcd2a4af4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622554791-0,2026-08-25T01:49:14.791205673Z,,api,access,GET /home/kpis,success,,,20000000,,,,code-with-quarkus-pride,870ac7183f884ec8909af8f5637ffb2d,45b743f58bde40be,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622554790-0,2026-08-25T01:49:14.789403750Z,,api,access,GET /home/fluxo,success,,,27000000,,,,code-with-quarkus-pride,bf076ce171624076a9145f925bbdd8ad,44f01a31fd51430c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622543156-0,2026-08-25T01:49:03.155471394Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b7d44991af6e49e0850bb5ef85b7cb42,93512d67b9c643c3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622528156-0,2026-08-25T01:48:48.155993322Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,858f75de029d4b6ca593eec30e131f1f,da16da6af9334117,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622524802-0,2026-08-25T01:48:44.801212044Z,,api,access,GET /home/fluxo,success,,,25000000,,,,code-with-quarkus-pride,272b6394864d4e28aa405b486008cf95,a7f0838c214c40d0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622524779-0,2026-08-25T01:48:44.776704149Z,,api,access,GET /home/kpis,success,,,17000000,,,,code-with-quarkus-pride,677c04a0bfd24f23910057238b17b0f1,6a9a4afc4e3f4016,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622513145-0,2026-08-25T01:48:33.144588724Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,6ad36af6b9a444fd84fea0bb9a966db9,d63d909924b94b29,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622498143-0,2026-08-25T01:48:18.142568934Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,c41dcffb520645f9995425b3a26c4fec,b7051196fdbe4e96,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622494807-0,2026-08-25T01:48:14.804962739Z,,api,access,GET /home/kpis,success,,,30000000,,,,code-with-quarkus-pride,8c0c05f914454d0fb32f0c9b3620de08,b4175ae2a0a14fab,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622494804-0,2026-08-25T01:48:14.803695895Z,,api,access,GET /home/fluxo,success,,,43000000,,,,code-with-quarkus-pride,28e30a1f5dea428a90aadaedb9d51f00,0a3c29a8f9cd42a4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622483157-0,2026-08-25T01:48:03.154484424Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,c5dbe9aaddd14541a89a2984709ca953,6ef7982565794a56,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622468154-0,2026-08-25T01:47:48.153781540Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,49d88e91ff8741acbe29dc865e93fb61,fb6028780af444bb,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622464788-0,2026-08-25T01:47:44.787849953Z,,api,access,GET /home/fluxo,success,,,28000000,,,,code-with-quarkus-pride,bc3fe440bdb94b4ab3e7c590761e35b5,a497ab81f87a40b6,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622464787-0,2026-08-25T01:47:44.786851527Z,,api,access,GET /home/kpis,success,,,14000000,,,,code-with-quarkus-pride,2cd716baea4744cb9f3a1728b591f272,75d7251337774673,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622453157-0,2026-08-25T01:47:33.155993545Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a8d342edc12249fe901ea037e10ae80e,a1da8cf825704bb0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622438156-0,2026-08-25T01:47:18.155121474Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,f94541a2a276402e8e0af8c08131618e,6368372fc74b43c5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622434813-0,2026-08-25T01:47:14.811288030Z,,api,access,GET /home/kpis,success,,,37000000,,,,code-with-quarkus-pride,3ab521283c7149c3828b2fae9b76cb42,77b18da81aa74e54,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622434809-0,2026-08-25T01:47:14.807687452Z,,api,access,GET /home/fluxo,success,,,53000000,,,,code-with-quarkus-pride,f881fa5593754631b41b657878fdf44c,feb07e356aff481a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622423154-0,2026-08-25T01:47:03.152795249Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b561de77e5374d57a2427e4009a57a27,f5e627c3c78943e1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622408149-0,2026-08-25T01:46:48.148757482Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f4b5f4af968441ee81a38d778b27b224,bdc78bb6bda34fa1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622404782-0,2026-08-25T01:46:44.782172035Z,,api,access,GET /home/kpis,success,,,16000000,,,,code-with-quarkus-pride,fdbbaf58506a4ce5b84cc64c04124c9f,a87cb55ab1db4c90,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622404777-0,2026-08-25T01:46:44.775217750Z,,api,access,GET /home/fluxo,success,,,19000000,,,,code-with-quarkus-pride,d810edd5419a4c1ba91cf03849396aaa,eb3ccf4abd2a4776,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622393139-0,2026-08-25T01:46:33.136402437Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2615050dfed2424ebafe221e251f56a2,4d122a4c91c4441b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622378137-0,2026-08-25T01:46:18.131607091Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a9fa714586254e458715aa3290f7ad32,c06be68fc4024efd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622374798-0,2026-08-25T01:46:14.794725553Z,,api,access,GET /home/fluxo,success,,,26000000,,,,code-with-quarkus-pride,011f5cbfb8804a66a17d1420e6f18bb2,1995654b12ca474a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622374777-0,2026-08-25T01:46:14.773534076Z,,api,access,GET /home/kpis,success,,,20000000,,,,code-with-quarkus-pride,f5f657a67c5047f195a3c4ee922f7870,70b9cc0dd6d943c2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622363145-0,2026-08-25T01:46:03.133172807Z,,api,access,GET /home/situacao,success,,,5000000,,,,code-with-quarkus-pride,ba9322b602244898866293c9e1263a89,8c00cd5b86e64e06,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622348113-0,2026-08-25T01:45:48.111401386Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f402e5d7066140b8b8c654dd41864d16,c672cd03e3794ce4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622344807-0,2026-08-25T01:45:44.806078523Z,,api,access,GET /home/fluxo,success,,,48000000,,,,code-with-quarkus-pride,58a2d95ae4dc419ea8cb75404f77c540,8d67b471fd224d4e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622344803-0,2026-08-25T01:45:44.799406181Z,,api,access,GET /home/kpis,success,,,31000000,,,,code-with-quarkus-pride,5bdd5a865f674012a3fc0178a46d8ea6,949fe3a947a4423d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622333116-0,2026-08-25T01:45:33.115534595Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,371ee4d8872b414dba9d81b0933b148b,ca787122933447fd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622318114-0,2026-08-25T01:45:18.113689948Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,477c3c7ccb4f4d078bc305c2cc28ef88,ee873ee823f44369,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622314801-0,2026-08-25T01:45:14.800161640Z,,api,access,GET /home/fluxo,success,,,48000000,,,,code-with-quarkus-pride,06eed81333444623a15e55a11375b4c6,ee8f7802229b448e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622314800-0,2026-08-25T01:45:14.798353512Z,,api,access,GET /home/kpis,success,,,30000000,,,,code-with-quarkus-pride,61e51a474d1542f4a8a7b0bac7619063,9b5bb92fb4464dc8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622303104-0,2026-08-25T01:45:03.100418464Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,6d7bff0efdfa49d1bacfebda8d4bdf3a,51081ce8466e412c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622288097-0,2026-08-25T01:44:48.096190171Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,c8669f369adb420e8286ab48093432c3,c3bdd70ff5c042db,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622284786-0,2026-08-25T01:44:44.784544186Z,,api,access,GET /home/kpis,success,,,18000000,,,,code-with-quarkus-pride,0dd814d4613e401eaf9b59472569b633,8c9bc16cffd84671,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622284771-0,2026-08-25T01:44:44.767470291Z,,api,access,GET /home/fluxo,success,,,18000000,,,,code-with-quarkus-pride,5de1bbb1c71643e2b5b55c1d5aa1408e,8c70bd80962649e6,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622273095-0,2026-08-25T01:44:33.094550992Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,52711efaad2544c4a460018f6a08e807,8d6f73a1e35f48ac,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622258091-0,2026-08-25T01:44:18.090274565Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ee91a0e7e01548ccb1c29119081f2b29,bc430f1195034957,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622254789-0,2026-08-25T01:44:14.787327202Z,,api,access,GET /home/kpis,success,,,20000000,,,,code-with-quarkus-pride,f737c4bbebc240a7959de5d9c5b59f78,6fe0f70d60aa4978,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622254774-0,2026-08-25T01:44:14.772372953Z,,api,access,GET /home/fluxo,success,,,24000000,,,,code-with-quarkus-pride,f13b5a01a78b42d8a98d5dae9c7d7415,aa99d861f1724772,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622243102-0,2026-08-25T01:44:03.090918837Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ca40a34108cc45ffbb760c76777cfca0,e87a4d1bebb64db5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622228075-0,2026-08-25T01:43:48.074039625Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2c802c3669b64ee290f3d587cbcc4f29,bf0be51de240429e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622224808-0,2026-08-25T01:43:44.802487582Z,,api,access,GET /home/kpis,success,,,43000000,,,,code-with-quarkus-pride,52dfaeb8003d48babe74511e4fc96ee1,5684c9bdd3a04326,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622224778-0,2026-08-25T01:43:44.773320166Z,,api,access,GET /home/fluxo,success,,,25000000,,,,code-with-quarkus-pride,e4c0e479283448628fd622518ceca71a,38df3ef8764b4637,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622213078-0,2026-08-25T01:43:33.075862501Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,efacc49bd4e84c0a984177a4488dd052,80a5cd39559543a0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622198074-0,2026-08-25T01:43:18.071954291Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,eb1376c3a14b4e52a6b6a7aa88b3362d,c435f19da6674705,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622194787-0,2026-08-25T01:43:14.787020802Z,,api,access,GET /home/kpis,success,,,27000000,,,,code-with-quarkus-pride,d38dc6ecdabb4318b99759b406e7f224,de72eea63a29462e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622194786-0,2026-08-25T01:43:14.779159618Z,,api,access,GET /home/fluxo,success,,,33000000,,,,code-with-quarkus-pride,fa27a2d587ac4dd4b62c3cdc40355b26,a61a077c89c74fc0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622183082-0,2026-08-25T01:43:03.078540640Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,c55543fdb3d545a6aaf9e7363074a58a,c40045ab71a4445c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622168075-0,2026-08-25T01:42:48.074858971Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a52789caccd44affb603d3b9113e733b,5358078fac28460f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622164775-0,2026-08-25T01:42:44.772877420Z,,api,access,GET /home/kpis,success,,,11000000,,,,code-with-quarkus-pride,af02220777cc4ccca9277af07f81593e,b6651097f55c45bd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622164762-0,2026-08-25T01:42:44.761217390Z,,api,access,GET /home/fluxo,success,,,18000000,,,,code-with-quarkus-pride,fdc6de78c5624a1e86249f475f70f636,99639c63465d48b4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
